player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments
P-09152,Molnar,Miklos,1970-04-10,0,0,0,1,1,1998
P-06227,Morales,Carlos,1968-11-04,0,0,1,0,1,1998
P-09185,Moreno,Luis Antonio,1970-12-25,0,1,0,0,1,1998
P-05865,Moriero,Francesco,1969-03-31,0,0,1,0,1,1998
P-06178,Morula,Lebogang,1968-12-22,0,0,1,0,1,1998
P-02353,Moshoeu,John,1965-12-18,0,0,1,0,1,1998
P-07691,Mpenza,Émile,1978-07-04,0,0,0,1,1,1998
P-09236,Mrmić,Marjan,1965-05-06,1,0,0,0,1,1998
P-04164,Musrri,Luis,1969-12-24,0,0,1,0,1,1998
P-05411,Myhre,Thomas,1973-10-16,1,0,0,0,1,1998
P-09732,Nakanishi,Eisuke,1973-06-23,0,1,0,0,1,1998
P-09963,Nakisa,Nima,1975-05-01,1,0,0,0,1,1998
P-02478,Nanami,Hiroshi,1972-11-28,0,0,1,0,1,1998
P-02467,Nankov,Anatoli,1969-07-15,0,0,1,0,1,1998
P-00415,Narahashi,Akira,1971-11-26,0,1,0,0,1,1998
P-07845,Neira,Manuel,1977-10-12,0,0,0,1,1,1998
P-07693,Niculescu,Radu,1975-03-02,0,0,1,0,1,1998
P-00539,Nielsen,Allan,1971-03-13,0,0,1,0,1,1998
P-08759,Nyathi,David,1969-03-22,0,1,0,0,1,1998
P-07508,Ognjenović,Perica,1977-02-24,0,0,0,1,1,1998
P-09390,Okano,Masayuki,1972-07-25,0,0,0,1,1,1998
P-05424,Okpara,Godwin,1972-09-20,0,1,0,0,1,1998
P-03982,Okpara,Willy,1968-05-07,1,0,0,0,1,1998
P-04261,Oliveira,Luís,1969-03-24,0,0,0,1,1,1998
P-04957,Omura,Norio,1969-09-06,0,1,0,0,1,1998
P-00175,Oparaku,Mobi,1976-12-01,0,1,0,0,1,1998
P-05309,Ordiales,Jaime,1963-12-23,0,0,1,0,1,1998
P-03248,Oruma,Wilson,1976-12-30,0,0,1,0,1,1998
P-04360,Ostad-Asadi,Ali Akbar,1965-09-17,0,1,0,0,1,1998
P-02643,Østenstad,Egil,1972-01-02,0,0,0,1,1,1998
P-05265,Ouakili,Abderrahim,1970-12-11,0,0,0,1,1,1998
P-04745,Palacios,Ever,1969-01-18,0,1,0,0,1,1998
P-05768,Parraguez,Nelson,1971-04-05,0,0,1,0,1,1998
P-09934,Pashazadeh,Mehdi,1973-12-27,0,1,0,0,1,1998
P-04160,Paz,Pablo,1973-01-27,0,1,0,0,1,1998
P-09435,Peláez,Ricardo,1963-03-14,0,0,0,1,1,1998
P-01119,Penev,Lyuboslav,1966-08-31,0,0,0,1,1,1998
P-02443,Pensée,Michel,1973-06-16,0,1,0,0,1,1998
P-06625,Pérez,John Wilmar,1970-02-02,0,0,1,0,1,1998
P-02806,Pessotto,Gianluca,1970-08-11,0,1,0,0,1,1998
P-09719,Petkov,Ivaylo,1976-03-24,0,1,0,0,1,1998
P-01718,Petkov,Milen,1974-01-12,0,0,1,0,1,1998
P-08304,Petrović,Željko,1965-11-13,0,1,0,0,1,1998
P-07031,Peyrovani,Afshin,1970-02-06,0,1,0,0,1,1998
P-02073,Phiri,Alfred,1974-06-22,0,0,1,0,1,1998
P-03136,Pineda,Mauricio,1975-07-13,0,1,0,0,1,1998
P-03535,Pires,Robert,1973-10-29,0,0,1,0,1,1998
P-07354,Pizzi,Juan Antonio,1968-06-07,0,0,0,1,1,1998
P-06761,Popescu,Gabriel,1973-12-23,0,0,1,0,1,1998
P-00531,Powell,Darryl,1971-11-15,0,0,1,0,1,1998
P-00611,Preciado,Léider,1977-02-26,0,0,0,1,1,1998
P-07261,Radosavljević,Predrag,1963-06-24,0,0,1,0,1,1998
P-01891,Ramírez,César,1977-03-21,0,0,0,1,1,1998
P-09241,Ramírez,Marcelo,1965-05-29,1,0,0,0,1,1998
P-09945,Ramírez,Miguel,1970-06-11,0,1,0,0,1,1998
P-06613,Reinmayr,Hannes,1969-08-23,0,0,0,1,1,1998
P-07139,Reiziger,Michael,1973-05-03,0,1,0,0,1,1998
P-09968,Reyes,Pedro,1972-11-13,0,1,0,0,1,1998
P-09299,Ricard,Hámilton,1974-01-12,0,0,0,1,1,1998
P-08271,Ricketts,Donovan,1977-06-07,1,0,0,0,1,1998
P-00895,Rieper,Marc,1968-06-05,0,1,0,0,1,1998
P-06833,Riseth,Vidar,1972-04-21,0,1,0,0,1,1998
P-01894,Rivarola,Catalino,1965-04-30,0,1,0,0,1,1998
P-01172,Roa,Carlos,1969-08-15,1,0,0,0,1,1998
P-02517,Rojas,Arístides,1968-08-12,0,0,0,1,1,1998
P-01440,Rojas,Francisco,1974-07-22,0,1,0,0,1,1998
P-08601,Rojas,Ricardo,1971-01-26,0,1,0,0,1,1998
P-01329,Rokki,Rachid,1974-11-08,0,0,0,1,1,1998
P-00362,Rossi,Youssef,1973-06-28,0,1,0,0,1,1998
P-00891,Ruiz Díaz,Rubén,1969-11-11,1,0,0,0,1,1998
P-05045,Saadavi,Naeim,1969-06-16,0,1,0,0,1,1998
P-02888,Saber,Abdelilah,1974-04-21,0,1,0,0,1,1998
P-02744,Saito,Toshihide,1973-04-20,0,1,0,0,1,1998
P-01929,Salas,Marcelo,1974-12-24,0,0,0,1,1,1998
P-02418,Salhi,Radhouane,1967-12-18,1,0,0,0,1,1998
P-05926,Sampaio,César,1968-03-31,0,0,1,0,1,1998
P-03787,Sánchez,Joel,1974-08-17,0,1,0,0,1,1998
P-00386,Santa,José,1970-11-12,0,1,0,0,1,1998
P-07118,Saveljić,Niša,1970-02-23,0,1,0,0,1,1998
P-06529,Schjønberg,Michael,1967-01-19,0,1,0,0,1,1998
P-02722,Schmeichel,Peter,1963-11-18,1,0,0,0,1,1998
P-07106,Schopp,Markus,1974-02-22,0,0,1,0,1,1998
P-04907,Seedorf,Clarence,1976-04-01,0,0,1,0,1,1998
P-03019,Sellami,Jamal,1970-10-06,0,1,0,0,1,1998
P-06428,Seo,Dong-myung,1974-05-04,1,0,0,0,1,1998
P-09791,Seraj,Behnam,1971-06-19,0,0,0,1,1,1998
P-05178,Sewell,Dean,1972-04-13,0,1,0,0,1,1998
P-06767,Shahroudi,Reza,1972-02-21,0,1,0,0,1,1998
P-03894,Shearer,Alan,1970-08-13,0,0,0,1,1,1998
P-05313,Sierra,José Luis,1968-12-05,0,0,1,0,1,1998
P-02906,Sikhosana,Jerry,1969-06-08,0,0,0,1,1,1998
P-05608,Simo,Augustine,1978-09-18,0,0,1,0,1,1998
P-00153,Simpson,Fitzroy,1970-02-26,0,0,1,0,1,1998
P-05446,Sinclair,Frank,1971-12-03,0,1,0,0,1,1998
P-09634,Solbakken,Ståle,1968-02-27,0,0,1,0,1,1998
P-01127,Solskjær,Ole Gunnar,1973-02-26,0,0,0,1,1,1998
P-01927,Soma,Naoki,1971-07-19,0,1,0,0,1,1998
P-01901,Souayah,Skander,1972-11-20,0,0,1,0,1,1998
P-09546,Stam,Jaap,1972-07-17,0,1,0,0,1,1998
P-00472,Stângaciu,Dumitru,1964-08-09,1,0,0,0,1,1998
P-01392,Stević,Miroslav,1970-01-07,0,0,1,0,1,1998
P-02317,Štimac,Igor,1967-09-06,0,1,0,0,1,1998
P-08215,Stöger,Peter,1966-04-11,0,0,1,0,1,1998
P-00545,Stoilov,Stoycho,1971-10-15,0,0,1,0,1,1998
P-09523,Sullivan,Neil,1970-02-24,1,0,0,0,1,1998
P-05875,Tapia,Nelson,1966-09-22,1,0,0,0,1,1998
P-02638,Tarnat,Michael,1969-10-27,0,1,0,0,1,1998
P-08307,Tejas,Carlos,1974-10-04,1,0,0,0,1,1998
P-09573,Terrazas,Isaac,1975-04-17,0,1,0,0,1,1998
P-04905,Torricelli,Moreno,1970-01-23,0,1,0,0,1,1998
P-08422,Trabelsi,Sami,1968-02-04,0,1,0,0,1,1998
P-09588,van Hooijdonk,Pierre,1969-11-29,0,0,0,1,1,1998
P-05947,Vande Walle,Philippe,1961-12-22,1,0,0,0,1,1998
P-07923,Vastić,Ivica,1969-09-29,0,0,0,1,1,1998
P-01425,Vega,Marcelo,1971-08-12,0,0,1,0,1,1998
P-08709,Verstraeten,Mike,1967-08-12,0,1,0,0,1,1998
P-08909,Vidović,Gordan,1968-06-23,0,1,0,0,1,1998
P-07456,Villarroel,Moisés,1976-02-12,0,1,0,0,1,1998
P-09393,Vivas,Nelson,1969-10-18,0,1,0,0,1,1998
P-07955,Weir,David,1970-05-10,0,1,0,0,1,1998
P-05932,Wetl,Arnold,1970-02-02,0,0,1,0,1,1998
P-09880,Whitmore,Theodore,1972-08-05,0,0,1,0,1,1998
P-08050,Whyte,Derek,1968-08-31,0,1,0,0,1,1998
P-04867,Wieghorst,Morten,1971-02-25,0,0,1,0,1,1998
P-05794,Williams,Andy,1977-09-23,0,0,0,1,1,1998
P-07096,Wohlfahrt,Franz,1964-07-01,1,0,0,0,1,1998
P-06467,Wörns,Christian,1972-05-10,0,1,0,0,1,1998
P-07713,Yamaguchi,Motohiro,1969-01-29,0,0,1,0,1,1998
P-00983,Yegros,Julio César,1971-01-31,0,0,1,0,1,1998
P-01878,Zafirov,Adalbert,1969-09-29,0,1,0,0,1,1998
P-01498,Zamorano,Iván,1967-01-18,0,0,0,1,1,1998
P-00002,Zarincheh,Javad,1966-07-23,0,1,0,0,1,1998
P-05610,Zdravkov,Zdravko,1970-10-04,1,0,0,0,1,1998
P-00309,Zé Carlos,not applicable,1968-11-14,0,1,0,0,1,1998
P-09656,Zenden,Boudewijn,1976-08-15,0,0,1,0,1,1998
P-06214,Abbiati,Christian,1977-07-08,1,0,0,0,1,2002
P-00419,Ačimovič,Milenko,1977-02-15,0,0,0,1,1,2002
P-04240,Aghahowa,Julius,1982-02-12,0,0,0,1,1,2002
P-05308,Aguinaga,Álex,1968-07-09,0,0,1,0,1,2002
P-09578,Akwuegbu,Benedict,1974-11-03,0,0,0,1,1,2002
P-04956,Akyel,Fatih,1977-12-26,0,1,0,0,1,2002
P-09391,Al-Harthi,Mohsin,1976-07-17,0,1,0,0,1,2002
P-03607,Al-Jumaan,Abdullah,1977-11-10,0,0,0,1,1,2002
P-06195,Al-Khojali,Mohammed,1973-01-15,1,0,0,0,1,2002
P-00883,Al-Shehri,Fouzi,1980-05-15,0,1,0,0,1,2002
P-03419,Al-Thagafi,Mansour,1979-01-14,0,1,0,0,1,2002
P-03511,Al-Waked,Abdullah,1975-09-29,0,0,1,0,1,2002
P-03991,Al-Yami,Al Hasan,1972-08-21,0,0,0,1,1,2002
P-06382,Alenichev,Dmitri,1972-10-20,0,0,1,0,1,2002
P-02913,Alnoudji,Nicolas,1979-12-09,0,0,1,0,1,2002
P-08653,Alvarenga,Guido,1970-08-24,0,0,1,0,1,2002
P-04100,An,Qi,1981-06-21,1,0,0,0,1,2002
P-07850,Andersson,Andreas,1974-04-10,0,0,0,1,1,2002
P-03817,Andrade,Jorge,1978-04-09,0,1,0,0,1,2002
P-02139,Antonelius,Tomas,1973-05-07,0,1,0,0,1,2002
P-07480,Arendse,Andre,1967-06-27,1,0,0,0,1,2002
P-03972,Asencio,Nicolás,1975-04-26,0,0,0,1,1,2002
P-09742,Aşık,Emre,1973-12-13,0,1,0,0,1,2002
P-02933,Báez,Richart,1973-07-31,0,0,0,1,1,2002
P-08120,Baía,Vítor,1969-10-15,1,0,0,0,1,2002
P-09461,Bąk,Arkadiusz,1974-10-06,0,0,1,0,1,2002
P-09188,Baraja,Rubén,1975-07-11,0,0,1,0,1,2002
P-01314,Barbosa,Pedro,1970-08-06,0,0,1,0,1,2002
P-02040,Baştürk,Yıldıray,1978-12-24,0,0,1,0,1,2002
P-09853,Baumann,Frank,1975-10-29,0,1,0,0,1,2002
P-03191,Bejaoui,Hassen,1976-02-14,1,0,0,0,1,2002
P-07689,Belletti,Juliano,1976-06-20,0,1,0,0,1,2002
P-09162,Belözoğlu,Emre,1980-09-07,0,0,1,0,1,2002
P-06425,Benachour,Selim,1981-09-08,0,0,1,0,1,2002
P-02698,Bento,Paulo,1969-06-20,0,0,1,0,1,2002
P-09821,Beto,not applicable,1976-05-03,0,1,0,0,1,2002
P-02721,Beye,Habib,1977-10-19,0,1,0,0,1,2002
P-05119,Bizera,Joe,1980-05-17,0,1,0,0,1,2002
P-03200,Bode,Marco,1969-07-23,0,0,1,0,1,2002
P-01011,Bøgelund,Kasper,1980-10-08,0,1,0,0,1,2002
P-04834,Böhme,Jörg,1974-01-22,0,0,1,0,1,2002
P-07048,Bonano,Roberto,1970-01-24,1,0,0,0,1,2002
P-00691,Bouzaiene,Raouf,1970-08-16,0,1,0,0,1,2002
P-09101,Breen,Gary,1973-12-12,0,1,0,0,1,2002
P-07413,Brown,Melvin,1979-01-28,0,1,0,0,1,2002
P-02238,Brown,Wes,1979-10-13,0,1,0,0,1,2002
P-03796,Bryce,Steven,1977-08-16,0,0,0,1,1,2002
P-00787,Bulajič,Spasoje,1975-11-24,0,1,0,0,1,2002
P-05451,Burbano,Juan Carlos,1969-02-15,0,0,1,0,1,2002
P-05927,Buruk,Okan,1973-10-19,0,0,1,0,1,2002
P-07854,Butt,Nicky,1975-01-21,0,0,1,0,1,2002
P-08300,Caballero,Gabriel,1971-02-05,0,0,1,0,1,2002
P-06850,Camara,Henri,1977-05-10,0,0,0,1,1,2002
P-01665,Camara,Souleymane,1982-12-22,0,0,0,1,1,2002
P-02634,Capucho,not applicable,1972-02-21,0,0,1,0,1,2002
P-02588,Carini,Fabián,1979-12-26,1,0,0,0,1,2002
P-02596,Carnell,Bradley,1977-01-21,0,1,0,0,1,2002
P-09595,Carsley,Lee,1974-02-28,0,0,1,0,1,2002
P-03536,Castro,Carlos,1978-09-10,0,1,0,0,1,2002
P-04581,Çatkıç,Ömer,1974-10-15,1,0,0,0,1,2002
P-02217,Čeh,Aleš,1968-04-07,0,0,1,0,1,2002
P-03008,Čeh,Nastja,1978-01-26,0,0,1,0,1,2002
P-08044,Cevallos,José Francisco,1971-04-17,1,0,0,0,1,2002
P-08375,Chalá,Cléber,1971-06-29,0,0,1,0,1,2002
P-03273,Chinchilla,Pablo,1978-12-21,0,1,0,0,1,2002
P-05417,Choi,Eun-sung,1971-04-05,1,0,0,0,1,2002
P-04348,Choi,Tae-uk,1981-03-13,0,0,0,1,1,2002
P-09364,Christanval,Philippe,1978-08-31,0,1,0,0,1,2002
P-08219,Christopher,Justice,1981-12-24,0,0,1,0,1,2002
P-08397,Chugainov,Igor,1970-04-06,0,1,0,0,1,2002
P-04235,Cimirotič,Sebastjan,1974-09-14,0,0,0,1,1,2002
P-09386,Cissé,Aliou,1976-03-24,0,1,0,0,1,2002
P-01350,Cissokho,Kalidou,1978-08-28,1,0,0,0,1,2002
P-02521,Coco,Francesco,1977-01-08,0,1,0,0,1,2002
P-00829,Coly,Ferdinand,1973-09-10,0,1,0,0,1,2002
P-09340,Conceição,Sérgio,1974-11-15,0,0,1,0,1,2002
P-07848,Connolly,David,1977-06-06,0,0,0,1,1,2002
P-08568,Contreras,Pedro,1972-01-07,1,0,0,0,1,2002
P-07058,Cordero,Rodrigo,1973-12-04,0,0,1,0,1,2002
P-04027,Costa,Jorge,1971-10-14,0,1,0,0,1,2002
P-06526,Costa,Rui,1972-03-29,0,0,1,0,1,2002
P-09216,Couto,Fernando,1969-08-02,0,1,0,0,1,2002
P-07053,Cunningham,Kenny,1971-06-28,0,1,0,0,1,2002
P-03226,Dabanovič,Mladen,1971-09-13,1,0,0,0,1,2002
P-00796,Daf,Omar,1977-02-12,0,1,0,0,1,2002
P-01361,Davala,Ümit,1973-07-30,0,0,1,0,1,2002
P-05035,Dayev,Vyacheslav,1972-09-06,0,1,0,0,1,2002
P-00878,de los Santos,Gonzalo,1976-07-19,0,0,1,0,1,2002
P-09214,de Pedro,Javier,1973-08-04,0,0,1,0,1,2002
P-04630,De Vlieger,Geert,1971-10-16,1,0,0,0,1,2002
P-03699,Delvecchio,Marco,1973-04-07,0,0,0,1,1,2002
P-05062,Diallo,Omar,1972-09-28,1,0,0,0,1,2002
P-04383,Diao,Salif,1977-02-10,0,0,1,0,1,2002
P-02537,Diatta,Lamine,1975-07-02,0,1,0,0,1,2002
P-04667,Diop,Papa Bouba,1978-01-28,0,0,1,0,1,2002
P-06645,Diouf,El Hadji,1981-01-15,0,0,0,1,1,2002
P-06640,Djemba-Djemba,Eric,1981-05-04,0,0,1,0,1,2002
P-08102,Doni,Cristiano,1973-04-01,0,0,1,0,1,2002
P-01437,Du,Wei,1982-02-09,0,1,0,0,1,2002
P-06862,Dudek,Jerzy,1973-03-23,1,0,0,0,1,2002
P-09973,Duff,Damien,1979-03-02,0,0,1,0,1,2002
P-03919,Dunne,Richard,1979-09-21,0,1,0,0,1,2002
P-06149,Dyer,Kieron,1978-12-29,0,0,1,0,1,2002
P-03330,Edílson,not applicable,1971-09-17,0,0,0,1,1,2002
P-01775,Edmílson,not applicable,1976-07-10,0,1,0,0,1,2002
P-08701,Ejiofor,Eric,1979-07-21,0,1,0,0,1,2002
P-09977,El-Jaouachi,Ahmed,1975-07-13,1,0,0,0,1,2002
P-06189,Elduayen,Federico,1977-06-25,1,0,0,0,1,2002
P-04650,Englebert,Gaëtan,1976-06-11,0,0,1,0,1,2002
P-03278,Epalle,Joël,1978-02-20,0,0,1,0,1,2002
P-03975,Ercan,Abdullah,1971-12-08,0,0,1,0,1,2002
P-03220,Erdem,Arif,1972-01-02,0,0,0,1,1,2002
P-06879,Fadiga,Khalilou,1974-12-30,0,0,1,0,1,2002
P-05258,Fan,Zhiyi,1969-11-06,0,1,0,0,1,2002
P-04936,Farnerud,Pontus,1980-06-04,0,0,1,0,1,2002
P-05111,Faye,Amdy,1977-03-12,0,0,1,0,1,2002
P-05921,Fernández,Ángel,1971-08-02,0,0,0,1,1,2002
P-04335,Filimonov,Aleksandr,1973-10-15,1,0,0,0,1,2002
P-00207,Finnan,Steve,1976-04-24,0,1,0,0,1,2002
P-09424,Fonseca,Rolando,1974-06-06,0,0,0,1,1,2002
P-02146,Fowler,Robbie,1975-04-09,0,0,0,1,1,2002
P-06637,Franco,Juan Carlos,1973-04-17,0,1,0,0,1,2002
P-00606,Frechaut,Nuno,1977-09-24,0,1,0,0,1,2002
P-00551,Gabriel de Anda,Francisco,1971-06-05,0,1,0,0,1,2002
P-06333,Gabsi,Hassen,1974-02-23,0,0,1,0,1,2002
P-02316,Gajser,Saša,1974-02-11,0,1,0,0,1,2002
P-03160,Galič,Marinko,1970-04-22,0,1,0,0,1,2002
P-07034,Gao,Yao,1977-07-13,0,0,1,0,1,2002
P-03420,García,Pablo,1977-05-11,0,0,1,0,1,2002
P-09568,Given,Shay,1976-04-20,1,0,0,0,1,2002
P-05364,Głowacki,Arkadiusz,1979-03-13,0,1,0,0,1,2002
P-01579,Gómez,Luis,1972-04-20,0,0,1,0,1,2002
P-09427,González,Kily,1974-08-04,0,0,1,0,1,2002
P-04576,Goor,Bart,1973-04-09,0,0,1,0,1,2002
P-08237,Gravesen,Thomas,1976-03-11,0,0,1,0,1,2002
P-09530,Guerrón,Raúl,1976-10-12,0,1,0,0,1,2002
P-00510,Guigou,Gianni,1975-02-22,0,0,1,0,1,2002
P-00353,Hajto,Tomasz,1972-10-16,0,1,0,0,1,2002
P-07692,Hao,Haidong,1970-05-09,0,0,0,1,1,2002
P-04670,Harte,Ian,1977-08-31,0,1,0,0,1,2002
P-09798,Havutçu,Tayfur,1970-04-23,0,0,1,0,1,2002
P-05208,Helguera,Iván,1975-03-18,0,0,1,0,1,2002
P-09884,Herpoel,Frédéric,1974-08-16,1,0,0,0,1,2002
P-09369,Holland,Matt,1974-04-11,0,0,1,0,1,2002
P-03546,Husaín,Claudio,1974-11-20,0,0,1,0,1,2002
P-01669,Hyun,Young-min,1979-12-25,0,1,0,0,1,2002
P-07145,Ibarra,Oswaldo,1969-09-08,1,0,0,0,1,2002
P-05459,Ichikawa,Daisuke,1980-05-14,0,0,1,0,1,2002
P-08198,Ikedia,Pius,1980-07-11,0,0,1,0,1,2002
P-04215,Iuliano,Mark,1973-08-12,0,1,0,0,1,2002
P-04775,Izmailov,Marat,1982-09-21,0,0,1,0,1,2002
P-02952,Izzet,Muzzy,1974-10-31,0,0,1,0,1,2002
P-00903,Jakobsson,Andreas,1972-10-06,0,1,0,0,1,2002
P-04884,Jancker,Carsten,1974-08-28,0,0,0,1,1,2002
P-03960,Jensen,Claus,1977-04-29,0,0,1,0,1,2002
P-08332,Jensen,Niclas,1974-08-17,0,1,0,0,1,2002
P-01859,Jiang,Jin,1968-10-07,1,0,0,0,1,2002
P-01285,Jorge,Rui,1973-03-27,0,1,0,0,1,2002
P-03166,Juanfran,not applicable,1976-07-15,0,1,0,0,1,2002
P-01564,Júnior,not applicable,1973-06-20,0,1,0,0,1,2002
P-08231,Júnior,Roque,1976-08-31,0,1,0,0,1,2002
P-01900,Kahveci,Nihat,1979-11-23,0,0,0,1,1,2002
P-09500,Kałużny,Radosław,1974-02-02,0,0,1,0,1,2002
P-02213,Karić,Amir,1973-12-31,0,1,0,0,1,2002
P-08628,Keane,Robbie,1980-07-08,0,0,0,1,1,2002
P-04289,Kerimoğlu,Tugay,1970-08-24,0,0,1,0,1,2002
P-06769,Khokhlov,Dmitri,1975-12-22,0,0,1,0,1,2002
P-00813,Kiely,Dean,1970-10-10,1,0,0,0,1,2002
P-07474,Kihlstedt,Magnus,1972-02-29,1,0,0,0,1,2002
P-05260,Kilbane,Kevin,1977-02-01,0,0,1,0,1,2002
P-00124,Kinsella,Mark,1972-08-12,0,0,1,0,1,2002
P-06252,Kłos,Tomasz,1973-03-07,0,1,0,0,1,2002
P-00392,Knavs,Aleksander,1975-12-05,0,1,0,0,1,2002
P-04174,Kome,Daniel,1980-05-19,0,0,1,0,1,2002
P-04118,Korkmaz,Bülent,1968-11-24,0,1,0,0,1,2002
P-07758,Koumantarakis,George,1974-03-27,0,0,0,1,1,2002
P-09360,Kovtun,Yuri,1970-01-05,0,1,0,0,1,2002
P-06840,Koźmiński,Marek,1971-02-07,0,0,1,0,1,2002
P-00972,Kryszałowicz,Paweł,1974-06-23,0,0,0,1,1,2002
P-05819,Kucharski,Cezary,1972-02-17,0,0,0,1,1,2002
P-06350,Laursen,Martin,1977-07-26,0,1,0,0,1,2002
P-08893,Lekgetho,Jacob,1974-03-24,0,1,0,0,1,2002
P-08117,Lembo,Alejandro,1978-02-15,0,1,0,0,1,2002
P-04478,Li,Tie,1977-05-18,0,0,1,0,1,2002
P-07874,Li,Weifeng,1978-12-01,0,1,0,0,1,2002
P-02903,Li,Xiaopeng,1975-06-20,0,0,1,0,1,2002
P-04627,Linke,Thomas,1969-12-26,0,1,0,0,1,2002
P-00581,Llamosa,Carlos,1969-06-30,0,1,0,0,1,2002
P-09619,Lonnis,Erick,1965-09-09,1,0,0,0,1,2002
P-03920,López,Gustavo,1973-04-13,0,0,1,0,1,2002
P-09789,López,Wílmer,1971-03-08,0,0,1,0,1,2002
P-02502,Løvenkrands,Peter,1980-01-29,0,0,0,1,1,2002
P-02204,Luizão,not applicable,1975-11-14,0,0,0,1,1,2002
P-04934,Luque,Albert,1978-03-11,0,0,0,1,1,2002
P-09138,Lustü,Steven,1971-04-13,0,1,0,0,1,2002
P-05000,Ma,Mingyu,1970-02-04,0,0,1,0,1,2002
P-07238,Madsen,Peter,1978-04-26,0,0,0,1,1,2002
P-00470,Magallanes,Federico,1976-08-22,0,0,0,1,1,2002
P-02844,Majdan,Radosław,1972-05-10,1,0,0,0,1,2002
P-02980,Malick Diop,Pape,1974-12-29,0,1,0,0,1,2002
P-01607,Mansız,İlhan,1975-08-10,0,0,0,1,1,2002
P-05723,Marcos,not applicable,1973-08-04,1,0,0,0,1,2002
P-04122,Marlin,Calvin,1976-04-20,1,0,0,0,1,2002
P-02385,Marzouki,Hamdi,1977-01-23,0,1,0,0,1,2002
P-02894,Mathis,Clint,1976-11-25,0,0,0,1,1,2002
P-01719,Matsuda,Naoki,1977-03-14,0,1,0,0,1,2002
P-06393,Matysek,Adam,1968-07-19,1,0,0,0,1,2002
P-02001,Méndez,Gustavo,1971-02-03,0,1,0,0,1,2002
P-02339,Mendieta,Gaizka,1974-03-27,0,0,1,0,1,2002
P-09255,Mercado,Sigifredo,1968-12-21,0,0,1,0,1,2002
P-00198,Mettomo,Lucien,1977-04-19,0,1,0,0,1,2002
P-01400,Mhedhebi,Imed,1976-03-22,0,0,0,1,1,2002
P-02687,Michaelsen,Jan,1970-11-28,0,0,1,0,1,2002
P-05621,Micoud,Johan,1973-07-24,0,0,1,0,1,2002
P-02198,Milinovič,Željko,1969-10-12,0,1,0,0,1,2002
P-00925,Mills,Danny,1977-05-18,0,1,0,0,1,2002
P-06349,Mjällby,Johan,1971-02-09,0,1,0,0,1,2002
P-06057,Mkacher,Mohamed,1975-05-25,0,1,0,0,1,2002
P-02050,Mkademi,Emir,1978-08-20,0,1,0,0,1,2002
P-07907,Mngomeni,Thabo,1969-06-24,0,0,1,0,1,2002
P-01695,Mnguni,Bennett,1974-03-18,0,0,1,0,1,2002
P-00956,Mokoena,Teboho,1974-07-10,0,0,1,0,1,2002
P-04234,Molefe,Thabang,1979-04-11,0,1,0,0,1,2002
P-02873,Montella,Vincenzo,1974-06-18,0,0,0,1,1,2002
P-02095,Montero,Paolo,1971-09-03,0,1,0,0,1,2002
P-06065,Morales,Richard,1975-02-21,0,0,0,1,1,2002
P-02856,Morgan,Lester,1976-05-02,1,0,0,0,1,2002
P-03731,Morínigo,Gustavo,1977-01-23,0,0,1,0,1,2002
P-04085,Morioka,Ryuzo,1975-10-07,0,1,0,0,1,2002
P-01222,Morrison,Clinton,1979-05-14,0,0,0,1,1,2002
P-08067,Mukansi,MacDonald,1975-05-26,0,0,1,0,1,2002
P-04906,Munúa,Gustavo,1978-01-27,1,0,0,0,1,2002
P-03827,Murawski,Maciej,1974-02-20,0,1,0,0,1,2002
P-06664,Myojin,Tomokazu,1978-01-24,0,0,1,0,1,2002
P-04788,N'Diaye,Makhtar,1981-12-31,0,0,1,0,1,2002
P-02901,N'Diaye,Moussa,1979-02-20,0,0,1,0,1,2002
P-02107,N'Diaye,Sylvain,1976-06-25,0,0,1,0,1,2002
P-08583,N'Dour,Alassane,1981-12-12,0,1,0,0,1,2002
P-01002,Ndiefi,Pius,1975-07-05,0,0,0,1,1,2002
P-03322,Nemec,Dejan,1977-03-01,1,0,0,0,1,2002
P-02738,Nigmatullin,Ruslan,1974-10-07,1,0,0,0,1,2002
P-04372,Nishizawa,Akinori,1976-06-18,0,0,0,1,1,2002
P-07428,Novak,Džoni,1969-09-04,0,0,1,0,1,2002
P-07756,Nzama,Cyril,1974-06-26,0,1,0,0,1,2002
P-08888,O'Brien,Andrew,1979-06-29,0,1,0,0,1,2002
P-09974,O'Neill,Fabián,1973-10-14,0,0,1,0,1,2002
P-06881,Obiorah,James,1978-08-24,0,0,1,0,1,2002
P-08278,Obregón,Alfonso,1972-05-12,0,0,1,0,1,2002
P-01148,Ogbeche,Bartholomew,1984-10-01,0,0,0,1,1,2002
P-01768,Okoronkwo,Isaac,1978-05-01,0,1,0,0,1,2002
P-05113,Olisadebe,Emmanuel,1978-12-22,0,0,0,1,1,2002
P-07343,Olivera,Nicolás,1978-05-30,0,0,0,1,1,2002
P-01724,Opabunmi,Femi,1985-03-03,0,0,1,0,1,2002
P-01262,Osterc,Milan,1975-07-04,0,0,0,1,1,2002
P-04227,Ou,Chuliang,1968-08-26,1,0,0,0,1,2002
P-06876,Özalan,Alpay,1973-05-29,0,1,0,0,1,2002
P-01762,Özat,Ümit,1976-10-30,0,1,0,0,1,2002
